60775,23,44136,32
60776,16,44137,22
60777,28,44138,23
60778,23,44139,20
60779,24,44139,24
60780,2,44140,28
60781,13,44141,23
60782,34,44142,32
60783,6,44143,25
60784,7,44143,27
60785,18,44143,31
60786,39,44143,43
60787,38,44144,33
60788,30,44145,28
60789,10,44146,26
60790,30,44147,24
60791,36,44148,19
60792,37,44148,23
60793,15,44149,20
60794,1,44150,20
60795,13,44150,24
60796,2,44151,18
60797,21,44151,22
60798,1,44152,30
60799,13,44153,23
60800,10,44154,21
60801,34,44154,29
60802,38,44155,25
60803,22,44156,28
60804,36,44157,24
60805,30,44158,25
60806,21,44159,21
60807,20,44160,37
60808,38,44161,22
60809,33,44162,23
60810,34,44163,20
60811,26,44164,20
60812,29,44164,24
60813,10,44164,25
60814,10,44166,19
60815,27,44167,29
60816,47,44168,NA
60817,26,44169,19
60818,27,44170,21
60819,8,44171,NA
60820,39,44172,24
60821,16,44172,28
60822,12,44173,33
60823,12,44174,24
60824,21,44175,23
60825,22,44176,25
60826,1,44177,22
60827,6,44178,22
60828,7,44178,24
60829,18,44178,28
60830,9,44178,32
60831,19,44178,36
60832,20,44179,24
60833,2,44179,28
60834,1,44180,25
60835,22,44181,26
60836,20,44181,30
60837,2,44181,34
60838,21,44182,21
60839,1,44183,24
60840,26,44184,19
60841,29,44184,23
60842,39,44185,21
60843,16,44185,25
60844,22,44186,17
60845,27,44187,18
60846,28,44187,22
60847,30,44188,21
60848,21,44189,31
60849,17,44190,NA
60850,21,44191,23
60851,21,44192,31
60852,38,44193,23
60853,27,44193,27
60854,17,44194,18
60855,10,44194,22
60856,38,44195,23
60857,15,44196,23
60858,30,44197,42
60859,12,44198,22
60860,2,44199,23
60861,22,44200,22
60862,20,44200,26
60863,2,44200,30
60864,33,44201,21
60865,29,44202,28
60866,30,44203,25
60867,9,44204,25
60868,19,44204,29
60869,1,44205,24
60870,13,44205,28
60871,30,44206,48
60872,2,44207,28
60873,21,44207,32
60874,14,44208,24
60875,36,44209,19
60876,26,44209,27
60877,14,44210,24
60878,15,44211,31
60879,35,44211,35
60880,24,44212,32
60881,29,44213,20
60882,1,44213,24
60883,13,44213,28
60884,12,44213,32
60885,14,44214,28
60886,8,44215,46
60887,41,44216,22
60888,47,44216,24
60889,40,44217,25
60890,42,44217,29
60891,32,44218,31
60892,20,44219,27
60893,22,44220,22
60894,15,44221,31
60895,29,44222,22
60896,1,44222,26
60897,37,44223,28
60898,32,44224,17
60899,23,44224,22
60900,12,44225,22
60901,21,44226,22
60902,14,44227,NA
60903,5,44228,19
60904,6,44228,23
60905,7,44228,25
60906,18,44228,29
60907,14,44229,NA
60908,26,44230,22
60909,21,44231,20
60910,34,44232,29
60911,38,44232,33
60912,13,44233,32
60913,10,44234,39
60914,1,44235,20
60915,12,44236,19
60916,47,44237,NA
60917,35,44238,NA
60918,2,44239,29
60919,21,44239,33
60920,12,44240,19
60921,22,44240,23
60922,20,44240,27
60923,35,44241,26
60924,17,44242,26
60925,4,44243,33
60926,27,44244,35
60927,2,44245,44
60928,38,44246,18
60929,4,44247,NA
60930,4,44248,NA
60931,2,44249,21
60932,21,44249,25
60933,35,44250,32
60934,13,44251,20
60935,12,44251,24
60936,20,44252,23
60937,22,44253,29
60938,28,44254,23
60939,26,44255,19
60940,29,44255,24
60941,1,44255,27
60942,16,44256,22
60943,34,44257,19
60944,27,44258,22
60945,34,44259,17
60946,38,44259,21
60947,26,44260,31
60948,13,44261,20
60949,33,44262,NA
60950,13,44263,28
60951,29,44264,21
60952,13,44265,20
60953,38,44266,27
60954,29,44267,32
60955,36,44268,19
60956,27,44269,23
60957,1,44270,24
60958,29,44271,18
60959,1,44271,22
60960,34,44272,20
60961,17,44273,24
60962,22,44274,26
60963,21,44275,21
60964,22,44276,27
60965,30,44277,17
60966,36,44278,25
60967,13,44279,21
60968,12,44279,25
60969,37,44280,21
60970,12,44281,23
60971,22,44281,27
60972,2,44282,20
60973,48,44283,30
60974,37,44284,24
60975,37,44285,33
60976,36,44286,18
60977,22,44287,22
60978,20,44287,26
60979,2,44287,30
60980,24,44288,22
60981,38,44289,21
60982,27,44289,25
60983,39,44290,19
60984,36,44291,21
60985,17,44292,20
60986,31,44292,24
60987,26,44293,27
60988,16,44294,24
60989,10,44295,26
60990,28,44296,17
60991,28,44297,20
60992,48,44298,27
60993,26,44298,23
60994,29,44298,27
60995,12,44300,22
60996,20,44301,27
60997,2,44301,31
60998,30,44302,26
60999,29,44303,26
61000,1,44303,30
61001,29,44304,20
61002,23,44305,29
61003,30,44306,28
61004,21,44307,20
61005,33,44308,24
61006,38,44309,27
61007,21,44310,20
61008,38,44311,17
61009,13,44312,23
61010,21,44313,24
61011,1,44314,19
61012,27,44315,21
61013,26,44316,26
61014,29,44316,30
61015,39,44317,16
61016,39,44318,20
61017,2,44319,22
61018,21,44319,26
61019,27,44320,29
61020,35,44321,25
61021,19,44322,26
61022,39,44322,30
61023,16,44322,34
61024,1,44323,21
61025,13,44323,25
61026,29,44324,26
61027,1,44324,29
61028,13,44325,21
61029,13,44326,14
61030,12,44326,18
61031,2,44327,22
61032,21,44327,26
61033,20,44328,24
61034,17,44329,28
61035,10,44329,32
61036,27,44330,26
61037,29,44331,19
61038,29,44332,23
61039,13,44333,22
61040,19,44334,22
61041,29,44335,19
61042,29,44336,30
61043,22,44337,15
61044,8,44338,19
61045,21,44339,29
61046,22,44340,18
61047,22,44341,24
61048,37,44342,21
61049,29,44342,29
61050,10,44343,20
61051,27,44344,14
61052,28,44344,18
61053,38,44345,22
61054,17,44346,20
61055,10,44346,24
61056,33,44346,29
61057,34,44346,32
61058,38,44346,36
61059,17,44347,23
61060,10,44347,27
61061,33,44347,32
61062,34,44348,25
61063,2,44349,23
61064,30,44350,25
61065,19,44351,19
61066,20,44351,22
61067,10,44352,19
61068,33,44352,23
61069,16,44353,23
61070,1,44354,24
61071,28,44355,26
61072,33,44356,40
61073,34,44356,44
61074,36,44357,20
61075,37,44357,24
61076,14,44358,24
61077,8,44359,54
61078,22,44360,26
61079,30,44361,63
61080,14,44362,23
61081,30,44363,24
61082,3,44364,26
61083,3,44365,18
61084,15,44365,22
61085,22,44366,22
61086,20,44366,26
61087,2,44366,30
61088,29,44367,20
61089,1,44367,24
61090,13,44367,28
61091,10,44368,24
61092,27,44369,26
61093,34,44370,35
61094,22,44371,29
61095,22,44372,22
61096,20,44372,26
61097,28,44373,22
61098,12,44374,22
61099,30,44375,30
61100,30,44376,16
61101,1,44377,26
61102,17,44378,28
61103,19,44379,23
61104,39,44379,27
61105,21,44380,20
61106,15,44381,24
61107,30,44382,26
61108,7,44383,23
61109,18,44383,27
61110,2,44384,27
61111,21,44384,31
61112,29,44385,24
61113,30,44386,25
61114,9,44387,21
61115,19,44387,25
61116,39,44387,29
61117,1,44388,14
61118,30,44389,18
61119,28,44390,20
61120,36,44390,24
61121,3,44391,32
61122,35,44391,40
61123,26,44392,17
61124,29,44392,21
61125,1,44392,25
61126,49,44393,38
61127,38,44394,37
61128,38,44395,21
61129,9,44396,22
61130,19,44396,26
61131,36,44397,22
61132,7,44398,23
61133,12,44398,29
61134,38,44399,18
61135,27,44399,22
61136,28,44399,26
61137,36,44399,30
61138,29,44400,24
61139,1,44400,27
61140,13,44400,31
61141,13,44401,17
61142,12,44402,21
61143,12,44403,23
61144,33,44404,22
61145,34,44404,26
61146,38,44404,30
61147,29,44405,26
61148,22,44406,24
61149,2,44407,26
61150,36,44408,22
61151,37,44408,26
61152,36,44409,22
61153,22,44410,15
61154,20,44410,19
61155,2,44410,23
61156,21,44410,27
61157,2,44411,20
61158,21,44411,24
61159,35,44412,26
61160,22,44413,22
61161,22,44414,27
61162,22,44415,17
61163,39,44416,18
61164,26,44417,22
61165,29,44417,26
61166,20,44418,19
61167,2,44418,23
61168,21,44418,27
61169,20,44419,21
61170,2,44419,25
61171,29,44420,21
61172,29,44421,25
61173,1,44422,22
61174,13,44422,26
61175,2,44423,22
61176,13,44424,28
61177,29,44425,19
61178,13,44426,21
61179,12,44426,25
61180,22,44426,29
61181,13,44427,20
61182,38,44428,21
61183,27,44428,25
61184,1,44429,20
61185,12,44430,24
61186,29,44431,21
61187,1,44431,25
61188,13,44431,29
61189,1,44432,25
61190,39,44433,23
61191,16,44433,27
61192,35,44434,27
61193,29,44435,23
61194,17,44436,23
61195,41,44437,35
61196,36,44438,21
61197,29,44438,33
61198,1,44438,37
61199,13,44438,41
61200,12,44438,45
61201,40,44439,28
61202,42,44439,32
61203,27,44440,24
61204,1,44441,25
61205,38,44442,18
61206,36,44442,30
61207,32,44443,15
61208,23,44443,19
61209,17,44444,49
61210,1,44445,25
61211,1,44446,21
61212,13,44446,25
61213,36,44447,23
61214,37,44447,27
61215,43,44448,24
61216,11,44448,28
61217,14,44449,22
61218,37,44450,21
61219,10,44451,25
61220,36,44452,23
61221,28,44453,29
61222,36,44453,33
61223,10,44454,18
61224,33,44455,24
61225,1,44456,26
61226,13,44456,30
61227,17,44457,22
61228,2,44458,17
61229,7,44459,22
61230,26,44460,25
61231,29,44460,30
61232,24,44461,20
61233,40,44461,24
61234,34,44462,27
61235,5,44463,32
61236,26,44464,19
61237,29,44464,23
61238,35,44465,NA
61239,28,44466,27
61240,38,44467,24
61241,35,44468,21
61242,8,44468,25
61243,1,44469,16
61244,10,44470,43
61245,33,44470,47
61246,1,44471,24
61247,40,44472,30
61248,10,44473,20
61249,33,44473,25
61250,30,44474,27
61251,20,44475,24
61252,37,44476,25
61253,28,44477,26
61254,12,44478,22
61255,22,44478,26
61256,21,44479,19
61257,5,44480,26
61258,6,44480,30
61259,29,44481,25
61260,33,44482,33
61261,10,44483,27
61262,23,44484,25
61263,24,44484,29
61264,33,44485,15
61265,27,44486,23
61266,22,44487,22
61267,20,44487,26
61268,2,44487,30
61269,27,44488,25
61270,21,44489,23
61271,2,44490,25
61272,21,44490,29
61273,23,44491,25
61274,37,44492,29
61275,30,44493,20
61276,26,44494,22
61277,3,44495,23
61278,29,44496,21
61279,12,44497,22
61280,15,44498,24
61281,35,44498,28
61282,34,44499,19
61283,37,44500,21
61284,34,44501,21
61285,38,44501,25
61286,6,44502,20
61287,2,44503,28
61288,15,44504,29
61289,37,44505,30
61290,32,44506,22
61291,3,44507,NA
61292,29,44508,26
61293,2,44509,29
61294,28,44510,23
61295,36,44510,26
61296,45,44511,23
61297,44,44512,25
61298,29,44513,23
61299,26,44514,34
61300,22,44515,43
61301,13,44516,32
61302,22,44516,40
61303,28,44517,26
61304,29,44518,25
61305,32,44519,25
61306,21,44520,30
61307,30,44521,24
61308,17,44522,NA
61309,12,44523,21
61310,21,44523,37
61311,26,44524,NA
61312,33,44525,25
61313,34,44525,29
61314,38,44526,25
61315,12,44527,20
61316,21,44528,24
61317,2,44529,18
61318,21,44529,22
61319,33,44530,21
61320,17,44531,24
61321,1,44532,16
61322,16,44533,17
61323,28,44534,14
61324,13,44535,26
61325,12,44535,30
61326,38,44536,19
61327,12,44537,27
61328,20,44537,35
61329,28,44538,NA
61330,5,44539,24
61331,13,44540,22
61332,12,44540,27
61333,21,44541,24
61334,12,44542,21
61335,22,44542,25
61336,20,44542,29
61337,21,44542,37
61338,27,44543,17
61339,12,44544,21
61340,20,44545,28
61341,37,44546,29
61342,20,44547,16
61343,21,44548,18
61344,6,44549,29
61345,38,44550,25
61346,13,44551,24
61347,12,44551,28
61348,20,44552,30
61349,2,44553,23
61350,39,44554,26
61351,34,44555,33
61352,25,44556,23
61353,22,44557,18
61354,20,44557,22
61355,2,44557,26
61356,1,44558,20
61357,13,44558,24
61358,21,44559,24
61359,28,44560,25
61360,26,44561,27
61361,14,44562,19
61362,14,44563,20
61363,22,44564,16
61364,12,44565,36
61365,12,44566,23
61366,22,44566,27
61367,20,44566,31
61368,2,44566,35
61369,21,44566,39
61370,36,44567,16
61371,13,44568,25
61372,12,44568,30
61373,12,44569,20
61374,22,44569,24
61375,20,44569,28
61376,12,44570,21
61377,20,44571,19
61378,2,44571,23
61379,21,44571,27
61380,26,44572,20
61381,39,44573,28
61382,5,44574,21
61383,6,44574,25
61384,7,44574,27
61385,18,44574,31
61386,9,44574,35
61387,19,44574,39
61388,12,44575,19
61389,28,44576,31
61390,37,44577,22
61391,26,44577,26
61392,29,44577,31
61393,33,44578,28
61394,34,44578,32
61395,29,44579,23
61396,1,44579,27
61397,38,44580,22
61398,13,44581,19
61399,12,44581,23
61400,2,44582,21
61401,25,44583,31
61402,20,44584,24
61403,2,44584,28
61404,1,44585,16
61405,37,44586,39
61406,37,44587,19
61407,26,44587,23
61408,17,44588,20
61409,34,44589,NA
61410,21,44590,29
61411,10,44591,23
61412,33,44591,28
61413,6,44592,13
61414,15,44593,22
61415,29,44594,28
61416,37,44595,21
61417,22,44596,19
61418,20,44596,23
61419,2,44596,27
61420,20,44597,23
61421,2,44597,27
61422,21,44597,31
61423,20,44598,23
61424,34,44599,23
61425,8,44600,44
61426,2,44601,21
61427,21,44601,25
61428,1,44602,16
61429,2,44603,23
61430,21,44604,28
61431,38,44605,19
61432,27,44606,NA
61433,21,44607,22
61434,29,44608,18
61435,28,44609,26
61436,20,44610,26
61437,3,44611,30
61438,37,44612,25
61439,26,44612,29
61440,15,44613,24
61441,21,44614,20
61442,1,44615,22
61443,21,44616,18
61444,22,44617,25
61445,20,44617,29
61446,21,44618,21
61447,28,44619,NA
61448,2,44620,18
61449,29,44621,19
61450,23,44622,17
61451,20,44623,19
61452,2,44623,23
61453,23,44624,16
61454,28,44625,NA
61455,1,44626,20
61456,25,44627,20
61457,5,44627,24
61458,6,44627,28
61459,7,44627,30
61460,1,44628,27
61461,48,44629,25
61462,9,44630,22
61463,26,44631,26
61464,16,44632,19
61465,21,44633,24
61466,36,44634,28
61467,26,44634,36
61468,20,44635,27
61469,36,44636,30
61470,26,44636,38
61471,1,44636,46
61472,4,44637,38
61473,21,44638,26
61474,29,44639,29
61475,1,44639,33
61476,13,44639,37
61477,1,44640,18
61478,13,44640,22
61479,4,44641,30
61480,3,44642,NA
61481,30,44643,37
61482,36,44644,23
61483,37,44644,27
61484,3,44645,NA
61485,26,44646,20
61486,29,44646,24
61487,1,44646,28
61488,10,44647,25
61489,34,44648,33
61490,38,44649,21
61491,29,44650,30
61492,40,44651,21
61493,27,44652,NA
61494,21,44653,18
61495,26,44654,15
61496,26,44655,17
61497,14,44656,20
61498,30,44657,22
61499,30,44658,23
61500,20,44659,20
61501,2,44660,26
61502,39,44661,27
61503,10,44662,28
61504,32,44663,30
61505,35,44664,39
61506,43,44665,21
61507,25,44665,29
61508,34,44666,24
61509,21,44667,27
61510,28,44668,20
61511,36,44668,24
61512,19,44669,21
61513,39,44669,25
61514,40,44670,23
61515,27,44671,20
61516,39,44672,24
61517,2,44673,34
61518,26,44674,23
61519,29,44674,27
61520,1,44674,31
61521,13,44674,35
61522,27,44675,20
61523,34,44676,21
61524,8,44677,23
61525,39,44678,21
61526,21,44679,25
61527,22,44680,23
61528,2,44681,21
61529,21,44681,25
61530,13,44682,20
61531,26,44683,27
61532,14,44684,20
61533,1,44685,28
61534,13,44685,32
61535,2,44686,27
61536,1,44687,26
61537,12,44687,34
61538,22,44687,38
61539,20,44687,42
61540,38,44688,16
61541,47,44689,32
61542,14,44689,36
61543,41,44690,51
61544,29,44691,29
61545,30,44692,34
61546,3,44693,24
61547,15,44693,28
61548,16,44694,25
61549,15,44695,26
61550,37,44696,23
61551,41,44697,24
61552,30,44698,17
61553,17,44699,NA
61554,29,44700,33
61555,22,44700,49
61556,33,44701,36
61557,26,44702,27
61558,5,44703,27
61559,20,44704,21
61560,2,44704,25
61561,21,44704,29
61562,30,44705,28
61563,33,44706,19
61564,34,44706,23
61565,35,44707,23
61566,15,44708,22
61567,38,44709,28
61568,28,44710,22
61569,43,44711,21
61570,11,44711,25
61571,25,44711,29
61572,50,44712,28
61573,48,44713,26
61574,43,44714,25
61575,3,44715,32
61576,30,44716,22
61577,1,44717,25
61578,13,44717,29
61579,12,44718,24
61580,35,44719,27
61581,3,44720,22
61582,13,44721,27
61583,12,44721,31
61584,29,44722,24
61585,13,44722,32
61586,27,44723,27
61587,19,44724,24
61588,45,44725,22
61589,20,44726,26
61590,32,44727,23
61591,23,44727,27
61592,50,44728,21
61593,50,44729,27
61594,20,44730,25
61595,29,44731,28
61596,26,44732,22
61597,29,44732,26
61598,15,44733,19
61599,13,44734,24
61600,17,44735,24
61601,19,44736,22
61602,41,44737,23
61603,26,44738,22
61604,1,44738,30
61605,24,44739,23
61606,12,44740,24
61607,22,44741,20
61608,28,44742,24
61609,36,44742,28
61610,2,44743,33
61611,28,44744,26
61612,2,44745,17
61613,21,44745,21
61614,13,44746,33
61615,2,44747,25
61616,13,44748,26
61617,38,44749,27
61618,12,44750,20
61619,14,44751,27
61620,14,44752,21
61621,38,44753,24
61622,28,44754,16
61623,36,44754,20
61624,37,44754,24
61625,1,44755,20
61626,14,44756,18
61627,22,44757,24
61628,43,44758,20
61629,13,44759,16
61630,21,44760,25
61631,9,44761,22
61632,19,44761,26
61633,39,44761,30
61634,37,44762,24
61635,15,44763,23
61636,36,44764,22
61637,37,44764,26
61638,40,44765,19
61639,42,44765,23
61640,13,44766,23
61641,50,44767,22
61642,14,44768,28
61643,17,44769,29
61644,30,44770,21
61645,21,44771,17
61646,29,44772,22
61647,45,44773,23
61648,41,44773,25
61649,43,44774,21
61650,11,44774,25
61651,26,44775,26
61652,3,44776,26
61653,13,44777,25
61654,35,44778,59
61655,30,44778,67
61656,36,44779,25
61657,8,44780,39
61658,33,44781,28
61659,10,44782,26
61660,15,44783,25
61661,35,44783,29
61662,29,44784,23
61663,1,44784,27
61664,43,44785,22
61665,11,44785,26
61666,27,44786,35
61667,28,44786,39
61668,36,44786,42
61669,20,44787,30
61670,2,44787,34
61671,43,44788,20
61672,11,44788,24
61673,2,44789,22
61674,21,44789,26
61675,8,44790,39
61676,41,44791,NA
61677,17,44792,34
61678,29,44793,26
61679,1,44793,30
61680,21,44794,26
61681,21,44795,26
61682,18,44796,28
61683,20,44797,34
61684,38,44798,25
61685,1,44799,22
61686,12,44799,30
61687,6,44800,28
61688,7,44800,30
61689,12,44801,25
61690,17,44802,23
61691,10,44802,27
61692,10,44803,29
61693,48,44804,25
61694,35,44805,NA
61695,19,44806,20
61696,39,44806,24
61697,47,44807,46
61698,2,44808,25
61699,26,44809,33
61700,8,44810,23
61701,22,44811,22
61702,20,44811,26
61703,2,44811,29
61704,27,44812,23
61705,28,44812,27
61706,36,44812,31
61707,25,44813,19
61708,24,44814,16
61709,33,44815,NA
61710,28,44816,22
61711,37,44817,27
61712,1,44818,NA
61713,1,44819,NA
61714,21,44820,18
61715,33,44821,30
61716,34,44821,34
61717,33,44822,23
61718,1,44823,23
61719,27,44824,22
61720,10,44825,44
61721,21,44826,27
61722,27,44827,35
61723,11,44828,19
61724,43,44829,24
61725,36,44830,21
61726,10,44831,23
61727,26,44832,30
61728,1,44833,30
61729,13,44833,34
61730,4,44834,18
61731,10,44835,36
61732,13,44836,45
61733,35,44837,27
61734,28,44838,24
61735,48,44839,22
61736,14,44840,28
61737,1,44841,23
61738,1,44842,19
61739,33,44843,19
61740,36,44844,27
61741,34,44845,20
61742,22,44846,21
61743,21,44847,27
61744,25,44848,18
61745,29,44849,26
61746,1,44849,29
61747,13,44849,33
61748,38,44850,26
61749,21,44851,28
61750,2,44852,21
61751,12,44853,25
61752,22,44853,29
61753,35,44854,23
61754,21,44855,20
61755,34,44856,26
61756,2,44857,34
61757,1,44858,24
61758,13,44858,28
61759,12,44858,32
61760,39,44859,23
61761,16,44859,26
61762,42,44860,30
61763,30,44861,20
61764,21,44862,25
61765,22,44863,26
61766,20,44863,30
61767,2,44864,21
61768,22,44865,22
61769,21,44866,26
61770,1,44867,20
61771,37,44868,26
61772,39,44869,22
61773,29,44870,25
61774,50,44871,21
61775,28,44872,26
61776,36,44872,30
61777,12,44873,18
61778,22,44873,22
61779,6,44874,23
61780,51,44875,18
61781,15,44875,46
61782,35,44875,50
61783,8,44875,54
61784,41,44876,19
61785,47,44876,21
61786,14,44877,34
61787,31,44878,23
61788,29,44879,22
61789,1,44879,26
61790,13,44879,30
61791,44,44880,20
61792,11,44881,21
61793,25,44881,25
61794,37,44882,26
61795,37,44883,19
61796,31,44884,19
61797,23,44884,27
61798,37,44885,19
61799,26,44885,23
61800,12,44886,25
61801,10,44887,25
61802,33,44887,30
61803,1,44888,26
61804,33,44889,37
61805,17,44890,38
61806,28,44891,34
61807,26,44891,46
61808,29,44891,50
61809,13,44891,58
61810,22,44892,25
61811,20,44892,29
61812,1,44893,24
61813,13,44893,28
61814,13,44894,28
61815,42,44895,19
61816,43,44895,23
61817,11,44895,27
61818,20,44896,22
61819,12,44897,21
61820,17,44898,16
61821,10,44898,20
61822,30,44899,19
61823,13,44900,20
61824,2,44901,17
61825,13,44902,26
61826,12,44902,30
61827,33,44903,24
61828,20,44904,28
61829,18,44905,20
61830,9,44905,24
61831,19,44905,28
61832,39,44905,32
61833,32,44906,27
61834,12,44907,22
61835,22,44907,26
61836,20,44907,30
61837,39,44907,32
61838,2,44907,34
61839,37,44908,20
61840,20,44909,26
61841,2,44909,30
61842,10,44910,20
61843,34,44911,30
61844,46,44912,32
61845,7,44913,24
61846,18,44913,28
61847,9,44913,32
61848,2,44914,20
61849,21,44914,25
61850,11,44915,23
61851,31,44916,27
61852,32,44916,31
61853,23,44916,35
61854,24,44916,39
61855,35,44917,23
61856,26,44918,20
61857,37,44919,23
61858,35,44920,NA
61859,35,44921,19
61860,39,44922,24
61861,16,44922,28
61862,22,44923,24
61863,1,44924,21
61864,12,44924,30
61865,21,44925,18
61866,35,44926,18
61867,8,44926,22
61868,30,44926,27
61869,15,44927,32
61870,1,44928,26
61871,17,44929,19
61872,37,44930,21
61873,10,44930,22
61874,37,44932,19
61875,43,44933,18
61876,11,44933,22
61877,47,44934,NA
61878,33,44935,23
61879,34,44935,27
61880,38,44935,31
61881,35,44936,42
61882,29,44937,21
61883,15,44938,28
61884,30,44939,19
61885,20,44940,21
61886,2,44940,25
61887,41,44941,24
61888,8,44942,48
61889,30,44942,52
61890,1,44943,27
61891,2,44944,41
61892,28,44945,25
61893,36,44945,29
61894,21,44946,21
61895,19,44947,25
61896,39,44947,29
61897,48,44948,22
61898,3,44949,20
61899,39,44950,31
61900,33,44951,22
61901,34,44951,26
61902,34,44952,22
61903,26,44953,33
61904,29,44953,37
61905,17,44954,26
61906,8,44955,50
61907,26,44956,29
61908,8,44957,67
61909,36,44958,28
61910,20,44959,20
61911,29,44960,19
61912,1,44960,23
61913,2,44961,20
61914,26,44962,25
61915,14,44963,27
61916,2,44964,29
61917,1,44965,23
61918,30,44966,22
61919,45,44967,NA
61920,1,44968,36
61921,28,44969,24
61922,29,44970,17
61923,16,44971,24
61924,16,44972,22
61925,37,44973,24
61926,26,44973,28
61927,41,44974,22
61928,47,44974,24
61929,14,44974,28
61930,3,44974,36
61931,12,44975,21
61932,39,44976,26
61933,37,44977,28
61934,30,44978,26
61935,2,44979,25
61936,21,44979,29
61937,37,44980,22
61938,40,44981,17
61939,2,44982,24
61940,40,44983,22
61941,42,44984,14
61942,43,44984,18
61943,28,44985,21
61944,2,44986,26
61945,34,44987,23
61946,1,44988,27
61947,2,44989,26
61948,17,44990,31
61949,33,44991,22
61950,34,44991,26
61951,38,44991,30
61952,27,44991,34
61953,36,44992,26
61954,21,44993,22
61955,36,44994,19
61956,47,44995,21
61957,17,44996,44
61958,13,44997,21
61959,12,44997,25
61960,22,44997,29
61961,1,44998,20
61962,1,44999,26
61963,13,44999,30
61964,4,45000,25
61965,1,45001,21
61966,13,45001,25
61967,22,45001,33
61968,46,45002,27
61969,33,45003,24
61970,34,45003,27
61971,27,45004,21
61972,8,45005,22
61973,2,45006,30
61974,14,45007,46
61975,28,45007,27
61976,27,45009,17
61977,28,45009,21
61978,36,45009,24
61979,34,45010,24
61980,38,45011,22
61981,10,45012,26
61982,33,45012,30
61983,15,45013,21
61984,35,45013,25
61985,21,45014,24
61986,34,45015,26
61987,38,45015,30
61988,27,45015,34
61989,38,45016,57
61990,2,45017,24
61991,27,45018,17
61992,22,45019,34
61993,10,45020,25
61994,33,45020,29
61995,35,45021,20
61996,21,45022,25
61997,29,45023,20
61998,2,45024,20
61999,20,45025,19
62000,2,45025,23
62001,21,45026,24
62002,22,45027,30
62003,7,45028,24
62004,30,45029,20
62005,33,45030,42
62006,20,45031,25
62007,2,45031,29
62008,34,45032,23
62009,16,45033,25
62010,45,45034,23
62011,1,45035,24
62012,13,45035,28
62013,12,45035,33
62014,14,45036,26
62015,20,45037,26
62016,8,45038,20
62017,13,45039,21
62018,12,45039,25
62019,22,45039,29
62020,1,45040,26
62021,47,45041,44
62022,22,45042,23
62023,20,45042,27
62024,27,45043,19
62025,28,45043,23
62026,36,45043,27
62027,22,45044,29
62028,20,45044,33
62029,47,45045,40
62030,18,45046,22
62031,15,45047,26
62032,26,45048,19
62033,29,45048,23
62034,1,45048,27
62035,13,45048,31
62036,35,45049,34
62037,8,45049,38
62038,14,45050,20
62039,35,45051,24
62040,30,45052,19
62041,6,45053,21
62042,7,45053,23
62043,29,45054,25
62044,36,45055,27
62045,37,45055,31
62046,14,45056,22
62047,30,45057,22
62048,28,45058,23
62049,12,45059,28
62050,36,45060,31
62051,40,45061,32
62052,24,45062,18
62053,11,45063,26
62054,25,45063,30
62055,5,45063,34
62056,19,45064,26
62057,39,45064,30
62058,16,45064,34
62059,12,45065,23
62060,22,45065,27
62061,39,45066,20
62062,16,45066,24
62063,38,45067,19
62064,45,45068,21
62065,30,45069,31
62066,17,45069,43
62067,3,45070,NA
62068,3,45071,23
62069,9,45072,21
62070,19,45072,25
62071,39,45072,29
62072,1,45073,34
62073,12,45073,43
62074,4,45074,35
62075,39,45075,24
62076,16,45075,28
62077,27,45076,22
62078,17,45077,NA
62079,17,45078,18
62080,1,45079,22
62081,13,45079,26
62082,12,45079,30
62083,15,45080,30
62084,17,45081,29
62085,1,45082,24
62086,22,45083,20
62087,20,45083,24
62088,2,45083,28
62089,12,45084,24
62090,22,45085,24
62091,20,45085,28
62092,28,45086,25
62093,22,45087,25
62094,20,45087,29
62095,17,45088,30
62096,10,45088,34
62097,40,45089,30
62098,30,45090,24
62099,47,45091,21
62100,1,45092,19
62101,13,45092,23
62102,12,45092,27
62103,18,45093,17
62104,9,45093,21
62105,19,45093,25
62106,2,45094,29
62107,31,45095,33
62108,30,45096,23
62109,15,45097,41
62110,21,45098,18
62111,49,45099,26
62112,38,45100,17
62113,8,45101,NA
62114,10,45102,21
62115,8,45103,22
62116,13,45104,25
62117,47,45105,21
62118,12,45106,28
62119,22,45106,31
62120,12,45107,26
62121,20,45107,34
62122,13,45108,29
62123,12,45108,33
62124,28,45109,26
62125,8,45110,38
62126,33,45111,38
62127,38,45112,23
62128,30,45113,25
62129,47,45114,19
62130,14,45114,23
62131,10,45115,25
62132,15,45116,25
62133,30,45117,24
62134,10,45118,32
62135,14,45119,22
62136,38,45120,25
62137,15,45121,30
62138,23,45122,19
62139,24,45122,23
62140,43,45123,30
62141,37,45124,20
62142,26,45124,24
62143,3,45125,NA
62144,15,45125,NA
62145,21,45126,22
62146,14,45127,29
62147,34,45128,52
62148,26,45129,28
62149,3,45130,23
62150,14,45131,19
62151,26,45132,21
62152,29,45132,25
62153,1,45132,29
62154,20,45133,18
62155,2,45133,22
62156,21,45133,26
62157,41,45134,18
62158,47,45134,20
62159,14,45134,24
62160,11,45135,22
62161,47,45136,21
62162,8,45137,21
62163,2,45138,28
62164,21,45138,32
62165,27,45139,25
62166,41,45140,23
62167,47,45140,25
62168,9,45141,26
62169,19,45141,30
62170,30,45142,27
